Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-08-12 09:39:00+02:00,458.20001220703125,458.20001220703125,457.8500061035156,457.8999938964844,165,0.0,0.0
2025-08-12 09:40:00+02:00,457.95001220703125,458.25,457.95001220703125,458.0,332,0.0,0.0
2025-08-12 09:41:00+02:00,458.0,458.25,457.8999938964844,458.0,980,0.0,0.0
2025-08-12 09:42:00+02:00,458.0,458.20001220703125,457.8500061035156,458.20001220703125,312,0.0,0.0
2025-08-12 09:43:00+02:00,458.20001220703125,458.29998779296875,457.8999938964844,457.8999938964844,324,0.0,0.0
2025-08-12 09:44:00+02:00,457.8999938964844,458.1499938964844,457.8500061035156,457.8500061035156,192,0.0,0.0
2025-08-12 09:45:00+02:00,457.8500061035156,457.8999938964844,457.0,457.0,400,0.0,0.0
2025-08-12 09:46:00+02:00,456.8999938964844,457.1000061035156,456.79998779296875,457.1000061035156,386,0.0,0.0
2025-08-12 09:47:00+02:00,457.20001220703125,457.20001220703125,457.04998779296875,457.1499938964844,93,0.0,0.0
2025-08-12 09:48:00+02:00,457.04998779296875,457.1499938964844,457.0,457.04998779296875,296,0.0,0.0
2025-08-12 09:49:00+02:00,457.04998779296875,457.1000061035156,456.75,456.75,278,0.0,0.0
2025-08-12 09:50:00+02:00,456.75,456.75,456.54998779296875,456.75,168,0.0,0.0
2025-08-12 09:51:00+02:00,456.8500061035156,457.0,456.79998779296875,456.8999938964844,538,0.0,0.0
2025-08-12 09:52:00+02:00,456.95001220703125,457.0,456.70001220703125,456.79998779296875,88,0.0,0.0
2025-08-12 09:53:00+02:00,456.79998779296875,456.79998779296875,456.3999938964844,456.45001220703125,428,0.0,0.0
2025-08-12 09:54:00+02:00,456.5,456.8500061035156,456.5,456.75,253,0.0,0.0
2025-08-12 09:55:00+02:00,456.75,456.79998779296875,456.6499938964844,456.6499938964844,92,0.0,0.0
2025-08-12 09:56:00+02:00,456.6499938964844,456.70001220703125,456.29998779296875,456.29998779296875,192,0.0,0.0
2025-08-12 09:57:00+02:00,456.3500061035156,456.5,456.3500061035156,456.45001220703125,136,0.0,0.0
2025-08-12 09:58:00+02:00,456.45001220703125,456.45001220703125,456.20001220703125,456.20001220703125,104,0.0,0.0
2025-08-12 09:59:00+02:00,456.1499938964844,456.3999938964844,456.1499938964844,456.3999938964844,442,0.0,0.0
2025-08-12 10:00:00+02:00,456.54998779296875,456.75,456.20001220703125,456.29998779296875,393,0.0,0.0
2025-08-12 10:01:00+02:00,456.29998779296875,456.29998779296875,456.20001220703125,456.25,51,0.0,0.0
2025-08-12 10:02:00+02:00,456.25,456.70001220703125,456.1499938964844,456.70001220703125,187,0.0,0.0
2025-08-12 10:03:00+02:00,456.70001220703125,457.20001220703125,456.6499938964844,457.20001220703125,147,0.0,0.0
2025-08-12 10:04:00+02:00,457.3500061035156,457.6499938964844,456.75,456.75,2148,0.0,0.0
2025-08-12 10:05:00+02:00,456.5,456.54998779296875,456.29998779296875,456.29998779296875,74,0.0,0.0
2025-08-12 10:06:00+02:00,456.1499938964844,456.20001220703125,456.04998779296875,456.20001220703125,209,0.0,0.0
2025-08-12 10:07:00+02:00,456.20001220703125,456.79998779296875,456.20001220703125,456.70001220703125,178,0.0,0.0
2025-08-12 10:08:00+02:00,456.79998779296875,457.04998779296875,456.79998779296875,456.8999938964844,152,0.0,0.0
2025-08-12 10:09:00+02:00,457.0,457.29998779296875,456.8999938964844,457.20001220703125,336,0.0,0.0
2025-08-12 10:10:00+02:00,457.25,457.25,456.95001220703125,457.04998779296875,32,0.0,0.0
2025-08-12 10:11:00+02:00,456.8500061035156,457.1000061035156,456.79998779296875,456.79998779296875,844,0.0,0.0
2025-08-12 10:12:00+02:00,456.79998779296875,456.79998779296875,456.3999938964844,456.54998779296875,106,0.0,0.0
2025-08-12 10:13:00+02:00,456.54998779296875,456.79998779296875,456.5,456.75,830,0.0,0.0
2025-08-12 10:14:00+02:00,456.75,456.79998779296875,456.6499938964844,456.6499938964844,105,0.0,0.0
2025-08-12 10:15:00+02:00,456.6499938964844,457.29998779296875,456.6000061035156,457.29998779296875,266,0.0,0.0
2025-08-12 10:16:00+02:00,457.3999938964844,457.3999938964844,457.25,457.3999938964844,40,0.0,0.0
2025-08-12 10:17:00+02:00,457.3999938964844,457.45001220703125,457.3999938964844,457.3999938964844,92,0.0,0.0
2025-08-12 10:18:00+02:00,457.3999938964844,457.45001220703125,457.29998779296875,457.29998779296875,155,0.0,0.0
2025-08-12 10:19:00+02:00,457.3999938964844,457.75,457.3999938964844,457.70001220703125,231,0.0,0.0
2025-08-12 10:20:00+02:00,457.70001220703125,457.75,457.25,457.25,997,0.0,0.0
2025-08-12 10:21:00+02:00,457.20001220703125,457.54998779296875,457.20001220703125,457.54998779296875,107,0.0,0.0
2025-08-12 10:22:00+02:00,457.70001220703125,457.75,457.5,457.5,80,0.0,0.0
2025-08-12 10:23:00+02:00,457.54998779296875,457.6000061035156,457.54998779296875,457.54998779296875,63,0.0,0.0
2025-08-12 10:24:00+02:00,457.6000061035156,457.6000061035156,457.29998779296875,457.3999938964844,104,0.0,0.0
2025-08-12 10:25:00+02:00,457.3500061035156,457.3999938964844,457.1499938964844,457.1499938964844,252,0.0,0.0
2025-08-12 10:26:00+02:00,457.1499938964844,457.3999938964844,457.1499938964844,457.3999938964844,345,0.0,0.0
2025-08-12 10:27:00+02:00,457.3999938964844,457.3999938964844,457.04998779296875,457.20001220703125,156,0.0,0.0
2025-08-12 10:28:00+02:00,457.25,457.25,456.8500061035156,456.8999938964844,148,0.0,0.0
2025-08-12 10:29:00+02:00,457.0,457.04998779296875,457.0,457.04998779296875,23,0.0,0.0
2025-08-12 10:30:00+02:00,457.1000061035156,457.1000061035156,456.6499938964844,456.6499938964844,60,0.0,0.0
2025-08-12 10:31:00+02:00,456.6499938964844,456.70001220703125,456.6000061035156,456.70001220703125,101,0.0,0.0
2025-08-12 10:32:00+02:00,456.6000061035156,456.6000061035156,456.3500061035156,456.3500061035156,62,0.0,0.0
2025-08-12 10:33:00+02:00,456.3500061035156,456.5,456.20001220703125,456.5,196,0.0,0.0
2025-08-12 10:34:00+02:00,456.29998779296875,456.3999938964844,456.29998779296875,456.3999938964844,110,0.0,0.0
2025-08-12 10:35:00+02:00,456.29998779296875,456.29998779296875,456.20001220703125,456.20001220703125,71,0.0,0.0
2025-08-12 10:36:00+02:00,456.20001220703125,456.20001220703125,455.70001220703125,455.70001220703125,280,0.0,0.0
2025-08-12 10:37:00+02:00,455.75,455.79998779296875,455.70001220703125,455.75,148,0.0,0.0
2025-08-12 10:38:00+02:00,455.75,455.79998779296875,455.6000061035156,455.6000061035156,42,0.0,0.0
2025-08-12 10:39:00+02:00,455.5,455.5,455.3999938964844,455.45001220703125,309,0.0,0.0
2025-08-12 10:40:00+02:00,455.5,455.5,455.3999938964844,455.3999938964844,19,0.0,0.0
2025-08-12 10:41:00+02:00,455.3500061035156,455.54998779296875,455.29998779296875,455.45001220703125,174,0.0,0.0
2025-08-12 10:42:00+02:00,455.3500061035156,455.3999938964844,454.70001220703125,454.70001220703125,2345,0.0,0.0
2025-08-12 10:43:00+02:00,454.75,454.79998779296875,454.3999938964844,454.6000061035156,369,0.0,0.0
2025-08-12 10:44:00+02:00,454.6499938964844,454.6499938964844,454.5,454.54998779296875,482,0.0,0.0
2025-08-12 10:45:00+02:00,454.45001220703125,454.70001220703125,454.3999938964844,454.6499938964844,385,0.0,0.0
2025-08-12 10:46:00+02:00,454.75,455.0,454.70001220703125,454.95001220703125,318,0.0,0.0
2025-08-12 10:47:00+02:00,454.95001220703125,455.0,454.79998779296875,454.79998779296875,574,0.0,0.0
2025-08-12 10:48:00+02:00,454.70001220703125,454.70001220703125,454.3999938964844,454.6000061035156,1614,0.0,0.0
2025-08-12 10:49:00+02:00,454.54998779296875,455.04998779296875,454.5,454.8500061035156,2374,0.0,0.0
2025-08-12 10:50:00+02:00,454.8500061035156,455.29998779296875,454.70001220703125,455.29998779296875,1680,0.0,0.0
2025-08-12 10:51:00+02:00,455.3500061035156,455.54998779296875,455.25,455.3500061035156,529,0.0,0.0
2025-08-12 10:52:00+02:00,455.45001220703125,455.45001220703125,455.25,455.3999938964844,97,0.0,0.0
2025-08-12 10:53:00+02:00,455.3500061035156,455.3500061035156,455.1000061035156,455.1499938964844,182,0.0,0.0
2025-08-12 10:54:00+02:00,455.20001220703125,455.29998779296875,455.1499938964844,455.1499938964844,37,0.0,0.0
2025-08-12 10:55:00+02:00,455.25,455.25,454.8999938964844,454.8999938964844,129,0.0,0.0
2025-08-12 10:56:00+02:00,454.95001220703125,455.20001220703125,454.8999938964844,454.95001220703125,256,0.0,0.0
2025-08-12 10:57:00+02:00,454.95001220703125,455.0,454.8999938964844,454.95001220703125,101,0.0,0.0
2025-08-12 10:58:00+02:00,454.95001220703125,455.3500061035156,454.95001220703125,455.25,206,0.0,0.0
2025-08-12 10:59:00+02:00,455.5,455.54998779296875,455.3500061035156,455.45001220703125,634,0.0,0.0
2025-08-12 11:00:00+02:00,455.45001220703125,455.5,455.29998779296875,455.29998779296875,63,0.0,0.0
2025-08-12 11:01:00+02:00,455.25,455.29998779296875,455.25,455.29998779296875,84,0.0,0.0
2025-08-12 11:02:00+02:00,455.3500061035156,455.3999938964844,455.1000061035156,455.3500061035156,339,0.0,0.0
2025-08-12 11:03:00+02:00,455.3500061035156,455.3500061035156,455.3500061035156,455.3500061035156,10,0.0,0.0
2025-08-12 11:04:00+02:00,455.25,455.3500061035156,455.20001220703125,455.3500061035156,123,0.0,0.0
2025-08-12 11:05:00+02:00,455.45001220703125,455.6499938964844,455.45001220703125,455.6499938964844,22,0.0,0.0
2025-08-12 11:06:00+02:00,455.6499938964844,455.6499938964844,455.54998779296875,455.54998779296875,147,0.0,0.0
2025-08-12 11:07:00+02:00,455.45001220703125,455.54998779296875,455.3500061035156,455.3500061035156,139,0.0,0.0
2025-08-12 11:08:00+02:00,455.3999938964844,455.3999938964844,454.79998779296875,454.8500061035156,504,0.0,0.0
2025-08-12 11:09:00+02:00,454.79998779296875,454.79998779296875,454.6499938964844,454.79998779296875,145,0.0,0.0
2025-08-12 11:10:00+02:00,454.75,454.75,454.6499938964844,454.6499938964844,110,0.0,0.0
2025-08-12 11:11:00+02:00,454.75,454.79998779296875,454.6499938964844,454.6499938964844,50,0.0,0.0
2025-08-12 11:12:00+02:00,454.70001220703125,454.70001220703125,454.6000061035156,454.70001220703125,86,0.0,0.0
2025-08-12 11:13:00+02:00,454.70001220703125,454.75,454.6499938964844,454.75,142,0.0,0.0
2025-08-12 11:14:00+02:00,454.75,454.75,454.70001220703125,454.75,151,0.0,0.0
2025-08-12 11:15:00+02:00,454.79998779296875,454.79998779296875,454.3500061035156,454.5,1810,0.0,0.0
2025-08-12 11:16:00+02:00,454.5,454.5,454.20001220703125,454.20001220703125,554,0.0,0.0
2025-08-12 11:17:00+02:00,454.20001220703125,454.3999938964844,454.1000061035156,454.1499938964844,301,0.0,0.0
2025-08-12 11:18:00+02:00,454.20001220703125,454.25,454.20001220703125,454.25,76,0.0,0.0
2025-08-12 11:19:00+02:00,454.29998779296875,454.3999938964844,454.29998779296875,454.3999938964844,63,0.0,0.0
2025-08-12 11:20:00+02:00,454.3500061035156,454.75,454.3500061035156,454.45001220703125,338,0.0,0.0
2025-08-12 11:21:00+02:00,454.45001220703125,454.5,454.04998779296875,454.04998779296875,366,0.0,0.0
2025-08-12 11:22:00+02:00,454.0,454.04998779296875,453.8999938964844,454.04998779296875,699,0.0,0.0
2025-08-12 11:23:00+02:00,454.04998779296875,454.1499938964844,454.04998779296875,454.1000061035156,103,0.0,0.0
2025-08-12 11:24:00+02:00,454.07501220703125,454.25,453.75,453.75,445,0.0,0.0
2025-08-12 11:25:00+02:00,453.75,453.95001220703125,453.6499938964844,453.8500061035156,511,0.0,0.0
2025-08-12 11:26:00+02:00,453.79998779296875,454.25,453.79998779296875,453.8999938964844,168,0.0,0.0
2025-08-12 11:27:00+02:00,453.95001220703125,454.0,453.95001220703125,454.0,12,0.0,0.0
2025-08-12 11:28:00+02:00,453.95001220703125,454.04998779296875,453.95001220703125,454.0,76,0.0,0.0
2025-08-12 11:29:00+02:00,453.8999938964844,453.8999938964844,453.54998779296875,453.6499938964844,269,0.0,0.0
2025-08-12 11:30:00+02:00,453.6000061035156,453.75,453.6000061035156,453.70001220703125,144,0.0,0.0
2025-08-12 11:31:00+02:00,453.70001220703125,453.95001220703125,453.29998779296875,453.29998779296875,430,0.0,0.0
2025-08-12 11:32:00+02:00,453.29998779296875,453.29998779296875,452.3999938964844,452.54998779296875,2152,0.0,0.0
2025-08-12 11:33:00+02:00,452.54998779296875,452.6499938964844,451.6000061035156,451.6499938964844,4056,0.0,0.0
2025-08-12 11:34:00+02:00,451.54998779296875,451.70001220703125,450.45001220703125,450.79998779296875,4791,0.0,0.0
2025-08-12 11:35:00+02:00,451.0,451.75,450.8500061035156,451.75,513,0.0,0.0
2025-08-12 11:36:00+02:00,451.8999938964844,452.1499938964844,451.75,451.8999938964844,511,0.0,0.0
2025-08-12 11:37:00+02:00,451.75,452.20001220703125,451.70001220703125,452.1000061035156,461,0.0,0.0
2025-08-12 11:38:00+02:00,452.20001220703125,452.20001220703125,452.04998779296875,452.1000061035156,370,0.0,0.0
2025-08-12 11:39:00+02:00,452.1000061035156,452.1499938964844,451.75,451.95001220703125,535,0.0,0.0
2025-08-12 11:40:00+02:00,452.0,452.0,451.5,451.6499938964844,511,0.0,0.0
2025-08-12 11:41:00+02:00,451.6000061035156,451.8999938964844,451.5,451.8999938964844,261,0.0,0.0
2025-08-12 11:42:00+02:00,451.8999938964844,451.95001220703125,451.5,451.5,292,0.0,0.0
2025-08-12 11:43:00+02:00,451.5,451.54998779296875,451.20001220703125,451.25,638,0.0,0.0
2025-08-12 11:44:00+02:00,451.3500061035156,451.54998779296875,451.20001220703125,451.5,432,0.0,0.0
2025-08-12 11:45:00+02:00,451.54998779296875,451.54998779296875,451.29998779296875,451.3999938964844,283,0.0,0.0
2025-08-12 11:46:00+02:00,451.45001220703125,451.5,451.29998779296875,451.3500061035156,273,0.0,0.0
2025-08-12 11:47:00+02:00,451.29998779296875,451.29998779296875,451.04998779296875,451.20001220703125,347,0.0,0.0
2025-08-12 11:48:00+02:00,451.25,451.6499938964844,451.25,451.5,400,0.0,0.0
2025-08-12 11:49:00+02:00,451.45001220703125,451.75,451.3999938964844,451.6000061035156,368,0.0,0.0
2025-08-12 11:50:00+02:00,451.6499938964844,451.6499938964844,450.8999938964844,450.95001220703125,632,0.0,0.0
2025-08-12 11:51:00+02:00,450.95001220703125,451.04998779296875,450.6499938964844,450.75,992,0.0,0.0
2025-08-12 11:52:00+02:00,450.6499938964844,450.95001220703125,450.54998779296875,450.75,591,0.0,0.0
2025-08-12 11:53:00+02:00,450.75,450.95001220703125,450.75,450.8999938964844,346,0.0,0.0
2025-08-12 11:54:00+02:00,450.95001220703125,451.3500061035156,450.95001220703125,451.0,792,0.0,0.0
2025-08-12 11:55:00+02:00,451.04998779296875,451.1000061035156,450.95001220703125,451.1000061035156,630,0.0,0.0
2025-08-12 11:56:00+02:00,451.04998779296875,451.29998779296875,450.95001220703125,451.1499938964844,788,0.0,0.0
2025-08-12 11:57:00+02:00,451.29998779296875,451.5,451.20001220703125,451.29998779296875,426,0.0,0.0
2025-08-12 11:58:00+02:00,451.375,451.6499938964844,451.375,451.6000061035156,110,0.0,0.0
2025-08-12 11:59:00+02:00,451.6499938964844,451.8500061035156,451.6499938964844,451.8500061035156,123,0.0,0.0
2025-08-12 12:00:00+02:00,451.79998779296875,451.79998779296875,451.45001220703125,451.45001220703125,1489,0.0,0.0
2025-08-12 12:01:00+02:00,451.3500061035156,451.3500061035156,451.1499938964844,451.1499938964844,118,0.0,0.0
2025-08-12 12:02:00+02:00,451.1499938964844,451.5,451.1499938964844,451.1499938964844,188,0.0,0.0
2025-08-12 12:03:00+02:00,451.3500061035156,451.3500061035156,451.20001220703125,451.25,124,0.0,0.0
2025-08-12 12:04:00+02:00,451.25,451.25,451.20001220703125,451.25,171,0.0,0.0
2025-08-12 12:05:00+02:00,451.45001220703125,451.8999938964844,451.45001220703125,451.8500061035156,643,0.0,0.0
2025-08-12 12:06:00+02:00,451.70001220703125,451.75,451.5,451.5,169,0.0,0.0
2025-08-12 12:07:00+02:00,451.6000061035156,451.70001220703125,451.54998779296875,451.70001220703125,61,0.0,0.0
2025-08-12 12:08:00+02:00,451.6499938964844,451.75,451.5,451.5,132,0.0,0.0
2025-08-12 12:09:00+02:00,451.54998779296875,452.25,451.54998779296875,451.6499938964844,1079,0.0,0.0
2025-08-12 12:10:00+02:00,451.6499938964844,451.95001220703125,451.6499938964844,451.79998779296875,267,0.0,0.0
2025-08-12 12:11:00+02:00,451.70001220703125,451.79998779296875,451.70001220703125,451.79998779296875,12,0.0,0.0
2025-08-12 12:12:00+02:00,451.75,451.79998779296875,451.75,451.75,68,0.0,0.0
2025-08-12 12:13:00+02:00,451.79998779296875,452.0,451.79998779296875,452.0,99,0.0,0.0
2025-08-12 12:14:00+02:00,451.95001220703125,452.0,451.79998779296875,451.8500061035156,169,0.0,0.0
2025-08-12 12:15:00+02:00,451.8999938964844,451.8999938964844,451.75,451.8999938964844,89,0.0,0.0
2025-08-12 12:16:00+02:00,451.8999938964844,452.0,451.29998779296875,451.29998779296875,734,0.0,0.0
2025-08-12 12:17:00+02:00,451.3999938964844,451.5,451.3500061035156,451.5,90,0.0,0.0
2025-08-12 12:18:00+02:00,451.3500061035156,451.3500061035156,451.20001220703125,451.29998779296875,203,0.0,0.0
2025-08-12 12:19:00+02:00,451.1499938964844,451.1499938964844,450.8500061035156,451.1000061035156,847,0.0,0.0
2025-08-12 12:20:00+02:00,451.20001220703125,451.20001220703125,451.04998779296875,451.04998779296875,126,0.0,0.0
2025-08-12 12:21:00+02:00,451.0,451.0,450.6499938964844,450.70001220703125,523,0.0,0.0
2025-08-12 12:22:00+02:00,450.75,451.20001220703125,450.75,451.20001220703125,618,0.0,0.0
2025-08-12 12:23:00+02:00,451.20001220703125,451.75,451.20001220703125,451.75,286,0.0,0.0
2025-08-12 12:24:00+02:00,451.75,451.75,451.20001220703125,451.20001220703125,1257,0.0,0.0
2025-08-12 12:25:00+02:00,451.20001220703125,451.25,451.0,451.04998779296875,2732,0.0,0.0
2025-08-12 12:26:00+02:00,451.1000061035156,451.1499938964844,450.8999938964844,450.95001220703125,146,0.0,0.0
2025-08-12 12:27:00+02:00,450.8999938964844,451.1000061035156,450.8999938964844,451.1000061035156,358,0.0,0.0
2025-08-12 12:28:00+02:00,451.1000061035156,451.1000061035156,450.95001220703125,450.95001220703125,53,0.0,0.0
2025-08-12 12:29:00+02:00,450.8999938964844,451.0,450.6499938964844,450.8500061035156,193,0.0,0.0
2025-08-12 12:30:00+02:00,450.75,450.8500061035156,450.6499938964844,450.8500061035156,57,0.0,0.0
2025-08-12 12:31:00+02:00,450.8500061035156,450.8999938964844,450.6499938964844,450.8999938964844,499,0.0,0.0
2025-08-12 12:32:00+02:00,451.04998779296875,451.20001220703125,451.04998779296875,451.1000061035156,76,0.0,0.0
2025-08-12 12:33:00+02:00,451.20001220703125,451.54998779296875,451.1499938964844,451.45001220703125,399,0.0,0.0
2025-08-12 12:34:00+02:00,451.5,451.6499938964844,451.45001220703125,451.45001220703125,469,0.0,0.0
2025-08-12 12:35:00+02:00,451.45001220703125,451.5,451.29998779296875,451.3500061035156,312,0.0,0.0
2025-08-12 12:36:00+02:00,451.1000061035156,451.20001220703125,451.04998779296875,451.20001220703125,176,0.0,0.0
2025-08-12 12:37:00+02:00,451.20001220703125,451.20001220703125,451.1000061035156,451.20001220703125,24,0.0,0.0
2025-08-12 12:38:00+02:00,451.25,451.25,451.04998779296875,451.04998779296875,88,0.0,0.0
2025-08-12 12:39:00+02:00,451.1000061035156,451.20001220703125,451.04998779296875,451.20001220703125,59,0.0,0.0
2025-08-12 12:40:00+02:00,451.1499938964844,451.20001220703125,451.1499938964844,451.1499938964844,41,0.0,0.0
2025-08-12 12:41:00+02:00,451.1499938964844,451.5,451.1499938964844,451.45001220703125,156,0.0,0.0
2025-08-12 12:42:00+02:00,451.54998779296875,451.6499938964844,451.3500061035156,451.3500061035156,902,0.0,0.0
2025-08-12 12:43:00+02:00,451.1499938964844,451.20001220703125,450.95001220703125,451.0,386,0.0,0.0
2025-08-12 12:44:00+02:00,451.0,451.20001220703125,450.8999938964844,451.1499938964844,563,0.0,0.0
2025-08-12 12:45:00+02:00,451.1000061035156,451.1499938964844,450.95001220703125,451.04998779296875,315,0.0,0.0
2025-08-12 12:46:00+02:00,451.1000061035156,451.20001220703125,451.0,451.1499938964844,141,0.0,0.0
2025-08-12 12:47:00+02:00,451.20001220703125,451.25,451.20001220703125,451.25,63,0.0,0.0
2025-08-12 12:48:00+02:00,451.20001220703125,451.20001220703125,451.04998779296875,451.1499938964844,46,0.0,0.0
2025-08-12 12:49:00+02:00,451.1000061035156,451.1000061035156,451.1000061035156,451.1000061035156,14,0.0,0.0
2025-08-12 12:50:00+02:00,451.1000061035156,451.1499938964844,450.79998779296875,450.79998779296875,519,0.0,0.0
2025-08-12 12:51:00+02:00,450.79998779296875,450.79998779296875,450.3500061035156,450.3500061035156,509,0.0,0.0
2025-08-12 12:52:00+02:00,450.45001220703125,450.6000061035156,450.25,450.5,1297,0.0,0.0
2025-08-12 12:53:00+02:00,450.45001220703125,450.54998779296875,450.45001220703125,450.5,467,0.0,0.0
2025-08-12 12:54:00+02:00,450.5,450.79998779296875,450.5,450.79998779296875,408,0.0,0.0
2025-08-12 12:55:00+02:00,450.8500061035156,451.45001220703125,450.8500061035156,451.3999938964844,596,0.0,0.0
2025-08-12 12:56:00+02:00,451.3500061035156,451.5,451.29998779296875,451.45001220703125,136,0.0,0.0
2025-08-12 12:57:00+02:00,451.45001220703125,451.54998779296875,451.29998779296875,451.45001220703125,1358,0.0,0.0
2025-08-12 12:58:00+02:00,451.45001220703125,451.70001220703125,451.45001220703125,451.6000061035156,391,0.0,0.0
2025-08-12 12:59:00+02:00,451.625,451.70001220703125,451.54998779296875,451.6499938964844,251,0.0,0.0
2025-08-12 13:00:00+02:00,451.6499938964844,451.75,451.6499938964844,451.6499938964844,227,0.0,0.0
2025-08-12 13:01:00+02:00,451.6499938964844,451.6499938964844,451.5,451.5,93,0.0,0.0
2025-08-12 13:02:00+02:00,451.3999938964844,451.6000061035156,451.29998779296875,451.54998779296875,176,0.0,0.0
2025-08-12 13:03:00+02:00,451.5,451.5,451.29998779296875,451.29998779296875,2433,0.0,0.0
2025-08-12 13:04:00+02:00,451.3999938964844,451.3999938964844,451.1499938964844,451.29998779296875,2126,0.0,0.0
2025-08-12 13:05:00+02:00,451.20001220703125,451.29998779296875,451.1499938964844,451.29998779296875,154,0.0,0.0
2025-08-12 13:06:00+02:00,451.29998779296875,451.29998779296875,451.25,451.25,47,0.0,0.0
2025-08-12 13:07:00+02:00,451.25,451.29998779296875,451.04998779296875,451.1000061035156,339,0.0,0.0
2025-08-12 13:08:00+02:00,451.04998779296875,451.04998779296875,451.0,451.04998779296875,100,0.0,0.0
2025-08-12 13:09:00+02:00,451.0,451.1000061035156,450.75,450.75,897,0.0,0.0
2025-08-12 13:10:00+02:00,450.75,450.8500061035156,450.75,450.8500061035156,192,0.0,0.0
